round	timestamp	seeds_tried	extensions_found	kept_above_threshold	total_deep_chains	elapsed_s
2275	2026-03-30T13:12:53.961841	20	75	41	100	0.1
2276	2026-03-30T13:12:54.041338	20	137	10	100	0.0
2277	2026-03-30T13:12:54.117008	20	29	20	100	0.0
2278	2026-03-30T13:12:54.200142	20	44	20	100	0.0
2279	2026-03-30T13:12:54.345316	20	30	17	100	0.1
2280	2026-03-30T13:12:54.421976	20	46	18	100	0.0
2281	2026-03-30T13:12:54.497368	20	31	20	100	0.0
2282	2026-03-30T13:12:54.583465	20	59	38	100	0.0
2283	2026-03-30T13:12:54.661602	20	42	28	100	0.0
2284	2026-03-30T13:12:54.748360	20	92	20	100	0.1
2285	2026-03-30T13:12:54.825389	20	14	11	100	0.0
2286	2026-03-30T13:12:54.897999	20	15	9	100	0.0
2287	2026-03-30T13:12:54.975589	20	30	19	100	0.0
2288	2026-03-30T13:12:55.017673	20	16	0	100	0.0
2289	2026-03-30T13:12:55.103986	20	91	37	100	0.0
2290	2026-03-30T13:12:55.245606	20	97	9	100	0.1
2291	2026-03-30T13:12:55.322763	20	161	66	100	0.0
2292	2026-03-30T13:12:55.449024	20	127	66	100	0.1
2293	2026-03-30T13:12:55.587017	20	127	82	100	0.1
2294	2026-03-30T13:12:55.659084	20	26	10	100	0.0
2295	2026-03-30T13:12:55.748395	20	71	44	100	0.1
2296	2026-03-30T13:12:55.884912	20	41	18	100	0.1
2297	2026-03-30T13:12:56.039433	20	88	18	100	0.1
2298	2026-03-30T13:12:56.118720	20	43	19	100	0.0
2299	2026-03-30T13:12:56.266413	20	58	37	100	0.1
2300	2026-03-30T13:12:56.439748	20	29	9	100	0.1
2301	2026-03-30T13:12:56.637027	20	29	18	100	0.1
2302	2026-03-30T13:12:56.725552	20	45	17	100	0.0
2303	2026-03-30T13:12:56.797884	20	15	11	100	0.0
2304	2026-03-30T13:12:56.877886	20	42	28	100	0.0
2305	2026-03-30T13:12:57.060817	20	71	45	100	0.1
2306	2026-03-30T13:12:57.179847	20	58	32	100	0.1
2307	2026-03-30T13:12:57.310233	20	133	101	100	0.1
2308	2026-03-30T13:12:57.389126	20	70	26	100	0.0
2309	2026-03-30T13:12:57.508541	20	44	23	100	0.0
2310	2026-03-30T13:12:57.617212	20	59	19	100	0.1
2311	2026-03-30T13:12:57.699215	20	57	34	100	0.0
2312	2026-03-30T13:12:57.823949	20	123	29	100	0.0
2313	2026-03-30T13:12:57.950547	20	30	24	100	0.1
2314	2026-03-30T13:12:58.026340	20	87	58	100	0.0
2315	2026-03-30T13:12:58.095425	20	125	31	100	0.0
2316	2026-03-30T13:12:58.250318	20	73	35	100	0.1
2317	2026-03-30T13:12:58.401067	20	214	104	100	0.1
2318	2026-03-30T13:12:58.465793	20	58	18	100	0.0
2319	2026-03-30T13:12:58.527977	20	45	27	100	0.0
2320	2026-03-30T13:12:58.587848	20	98	18	100	0.0
2321	2026-03-30T13:12:58.660785	20	58	36	100	0.0
2322	2026-03-30T13:12:58.736719	20	15	12	100	0.0
2323	2026-03-30T13:12:58.772489	20	0	0	100	0.0
2324	2026-03-30T13:12:58.840548	20	14	10	100	0.0
2325	2026-03-30T13:12:59.016497	20	240	135	100	0.1
2326	2026-03-30T13:12:59.104500	20	54	23	100	0.0
2327	2026-03-30T13:12:59.186402	20	73	27	100	0.0
2328	2026-03-30T13:12:59.310778	20	197	136	100	0.0
2329	2026-03-30T13:12:59.395787	20	69	27	100	0.0
2330	2026-03-30T13:12:59.471713	20	178	30	100	0.0
2331	2026-03-30T13:12:59.551830	20	31	9	100	0.0
2332	2026-03-30T13:12:59.684876	20	88	43	100	0.1
2333	2026-03-30T13:12:59.767159	20	58	30	100	0.0
2334	2026-03-30T13:12:59.894889	20	14	10	100	0.1
2335	2026-03-30T13:12:59.977220	20	104	78	100	0.0
2336	2026-03-30T13:13:00.063301	20	97	18	100	0.0
2337	2026-03-30T13:13:00.173306	20	160	130	100	0.0
2338	2026-03-30T13:13:00.304690	20	42	17	100	0.1
2339	2026-03-30T13:13:00.384171	20	91	55	100	0.0
2340	2026-03-30T13:13:00.496908	20	27	17	100	0.0
2341	2026-03-30T13:13:00.689616	20	30	11	100	0.1
2342	2026-03-30T13:13:00.877324	20	79	56	100	0.1
2343	2026-03-30T13:13:01.060170	20	76	54	100	0.1
2344	2026-03-30T13:13:01.263172	20	113	72	100	0.1
2345	2026-03-30T13:13:01.457197	20	71	26	100	0.1
2346	2026-03-30T13:13:01.618873	20	99	7	100	0.1
2347	2026-03-30T13:13:01.753462	20	46	20	100	0.1
2348	2026-03-30T13:13:01.815855	20	0	0	100	0.1
2349	2026-03-30T13:13:02.004735	20	77	10	100	0.1
2350	2026-03-30T13:13:02.202321	20	98	55	100	0.1
2351	2026-03-30T13:13:02.355749	20	59	25	100	0.1
2352	2026-03-30T13:13:02.464465	20	95	73	100	0.1
2353	2026-03-30T13:13:02.619387	20	69	33	100	0.1
2354	2026-03-30T13:13:02.705964	20	42	19	100	0.0
2355	2026-03-30T13:13:02.782553	20	121	89	100	0.0
2356	2026-03-30T13:13:02.898051	20	31	8	100	0.0
2357	2026-03-30T13:13:02.998471	20	55	37	100	0.1
2358	2026-03-30T13:13:03.087459	20	247	126	100	0.1
2359	2026-03-30T13:13:03.219013	20	72	47	100	0.1
2360	2026-03-30T13:13:03.396761	20	72	60	100	0.1
2361	2026-03-30T13:13:03.521731	20	55	38	100	0.1
2362	2026-03-30T13:13:03.595923	20	90	12	100	0.0
2363	2026-03-30T13:13:03.748718	20	128	100	100	0.1
2364	2026-03-30T13:13:03.828263	20	26	8	100	0.0
2365	2026-03-30T13:13:03.868169	20	0	0	100	0.0
2366	2026-03-30T13:13:03.947303	20	44	10	100	0.0
2367	2026-03-30T13:13:04.037397	20	91	69	100	0.0
2368	2026-03-30T13:13:04.174323	20	43	22	100	0.1
2369	2026-03-30T13:13:04.251368	20	88	11	100	0.0
2370	2026-03-30T13:13:04.328301	20	44	15	100	0.0
2371	2026-03-30T13:13:04.406263	20	43	29	100	0.0
2372	2026-03-30T13:13:04.487312	20	196	70	100	0.0
2373	2026-03-30T13:13:04.571444	20	125	99	100	0.0
2374	2026-03-30T13:13:04.717502	20	87	63	100	0.1
2375	2026-03-30T13:13:04.794322	20	100	35	100	0.0
2376	2026-03-30T13:13:04.870628	20	95	9	100	0.0
2377	2026-03-30T13:13:05.102429	20	109	76	100	0.1
2378	2026-03-30T13:13:05.312424	20	136	47	100	0.1
2379	2026-03-30T13:13:05.461695	20	163	91	100	0.1
2380	2026-03-30T13:13:05.604220	20	88	8	100	0.1
2381	2026-03-30T13:13:05.800752	20	83	61	100	0.1
2382	2026-03-30T13:13:05.914893	20	179	0	100	0.1
2383	2026-03-30T13:13:06.052501	20	28	6	100	0.1
2384	2026-03-30T13:13:06.265957	20	14	9	100	0.1
2385	2026-03-30T13:13:06.487046	20	84	56	100	0.1
2386	2026-03-30T13:13:06.703593	20	124	80	100	0.1
2387	2026-03-30T13:13:06.890792	20	94	71	100	0.1
2388	2026-03-30T13:13:06.975608	20	129	34	100	0.0
2389	2026-03-30T13:13:07.058462	20	100	20	100	0.0
2390	2026-03-30T13:13:07.263083	20	74	47	100	0.1
2391	2026-03-30T13:13:07.415392	20	44	19	100	0.1
2392	2026-03-30T13:13:07.516368	20	106	62	100	0.1
2393	2026-03-30T13:13:07.684757	20	73	28	100	0.1
2394	2026-03-30T13:13:07.795242	20	59	22	100	0.1
2395	2026-03-30T13:13:07.871655	20	44	28	100	0.0
2396	2026-03-30T13:13:07.978169	20	118	84	100	0.1
2397	2026-03-30T13:13:08.056883	20	129	39	100	0.0
2398	2026-03-30T13:13:08.136437	20	110	70	100	0.0
2399	2026-03-30T13:13:08.225336	20	190	93	100	0.1
2400	2026-03-30T13:13:08.329032	20	122	17	100	0.1
2401	2026-03-30T13:13:08.402726	20	60	31	100	0.0
2402	2026-03-30T13:13:08.543053	20	29	12	100	0.1
2403	2026-03-30T13:13:08.639249	20	30	0	100	0.1
2404	2026-03-30T13:13:08.802419	20	28	20	100	0.1
2405	2026-03-30T13:13:08.904711	20	14	10	100	0.1
2406	2026-03-30T13:13:08.982935	20	82	5	100	0.0
2407	2026-03-30T13:13:09.100768	20	100	29	100	0.0
2408	2026-03-30T13:13:09.269681	20	143	87	100	0.1
2409	2026-03-30T13:13:09.469127	20	175	61	100	0.1
2410	2026-03-30T13:13:09.656709	20	43	9	100	0.1
2411	2026-03-30T13:13:09.858839	20	108	53	100	0.1
2412	2026-03-30T13:13:10.068375	20	28	19	100	0.1
2413	2026-03-30T13:13:10.271970	20	120	30	100	0.1
2414	2026-03-30T13:13:10.459840	20	15	10	100	0.1
2415	2026-03-30T13:13:10.651915	20	43	28	100	0.1
2416	2026-03-30T13:13:10.737133	20	43	17	100	0.0
2417	2026-03-30T13:13:10.780990	20	14	0	100	0.0
2418	2026-03-30T13:13:10.918213	20	31	19	100	0.0
2419	2026-03-30T13:13:11.124545	20	192	79	100	0.2
2420	2026-03-30T13:13:11.167299	20	0	0	100	0.0
2421	2026-03-30T13:13:11.257234	20	58	32	100	0.0
2422	2026-03-30T13:13:11.482472	20	139	34	100	0.1
2423	2026-03-30T13:13:11.630144	20	59	28	100	0.1
2424	2026-03-30T13:13:11.714227	20	59	9	100	0.0
2425	2026-03-30T13:13:11.792021	20	47	31	100	0.0
2426	2026-03-30T13:13:11.954170	20	44	29	100	0.1
2427	2026-03-30T13:13:12.075986	20	91	73	100	0.1
2428	2026-03-30T13:13:12.232921	20	55	24	100	0.1
2429	2026-03-30T13:13:12.422447	20	90	62	100	0.1
2430	2026-03-30T13:13:12.509460	20	31	0	100	0.1
2431	2026-03-30T13:13:12.595815	20	91	57	100	0.0
2432	2026-03-30T13:13:12.680007	20	43	20	100	0.0
2433	2026-03-30T13:13:12.758746	20	60	42	100	0.0
2434	2026-03-30T13:13:12.840170	20	87	48	100	0.0
2435	2026-03-30T13:13:12.881898	20	15	0	100	0.0
2436	2026-03-30T13:13:12.963692	20	73	32	100	0.0
2437	2026-03-30T13:13:13.115991	20	113	67	100	0.1
2438	2026-03-30T13:13:13.200884	20	59	31	100	0.0
2439	2026-03-30T13:13:13.275957	20	28	20	100	0.0
2440	2026-03-30T13:13:13.424356	20	57	43	100	0.1
2441	2026-03-30T13:13:13.582921	20	44	22	100	0.1
2442	2026-03-30T13:13:13.661466	20	57	22	100	0.0
2443	2026-03-30T13:13:13.787325	20	99	74	100	0.1
2444	2026-03-30T13:13:13.830284	20	0	0	100	0.0
2445	2026-03-30T13:13:13.917129	20	90	69	100	0.0
2446	2026-03-30T13:13:14.025134	20	58	20	100	0.1
2447	2026-03-30T13:13:14.067559	20	14	0	100	0.0
2448	2026-03-30T13:13:14.213562	20	45	35	100	0.1
2449	2026-03-30T13:13:14.309167	20	14	0	100	0.1
2450	2026-03-30T13:13:14.501524	20	87	50	100	0.1
2451	2026-03-30T13:13:14.710401	20	91	71	100	0.1
2452	2026-03-30T13:13:14.841917	20	74	8	100	0.1
2453	2026-03-30T13:13:15.022498	20	44	18	100	0.1
2454	2026-03-30T13:13:15.220261	20	57	36	100	0.1
2455	2026-03-30T13:13:15.303943	20	70	33	100	0.0
2456	2026-03-30T13:13:15.382914	20	28	20	100	0.0
2457	2026-03-30T13:13:15.520571	20	29	7	100	0.0
2458	2026-03-30T13:13:15.677168	20	27	9	100	0.1
2459	2026-03-30T13:13:15.722444	20	69	0	100	0.0
2460	2026-03-30T13:13:15.841813	20	57	27	100	0.0
2461	2026-03-30T13:13:16.060363	20	71	39	100	0.1
2462	2026-03-30T13:13:16.267873	20	71	39	100	0.1
2463	2026-03-30T13:13:16.454941	20	81	59	100	0.1
2464	2026-03-30T13:13:16.570275	20	176	81	100	0.1
2465	2026-03-30T13:13:16.689905	20	178	74	100	0.1
2466	2026-03-30T13:13:16.771304	20	13	10	100	0.0
2467	2026-03-30T13:13:16.848564	20	13	10	100	0.0
2468	2026-03-30T13:13:16.967358	20	95	60	100	0.1
2469	2026-03-30T13:13:17.125988	20	15	10	100	0.1
2470	2026-03-30T13:13:17.208936	20	78	66	100	0.0
2471	2026-03-30T13:13:17.313857	20	142	102	100	0.1
2472	2026-03-30T13:13:17.402889	20	80	56	100	0.0
2473	2026-03-30T13:13:17.538710	20	73	40	100	0.1
2474	2026-03-30T13:13:17.623183	20	41	18	100	0.0
2475	2026-03-30T13:13:17.714266	20	207	159	100	0.1
2476	2026-03-30T13:13:17.794467	20	28	9	100	0.0
2477	2026-03-30T13:13:17.871204	20	85	27	100	0.0
2478	2026-03-30T13:13:17.965344	20	98	70	100	0.1
2479	2026-03-30T13:13:18.047353	20	79	64	100	0.0
2480	2026-03-30T13:13:18.181018	20	230	181	100	0.1
2481	2026-03-30T13:13:18.262034	20	60	30	100	0.0
2482	2026-03-30T13:13:18.303461	20	13	0	100	0.0
2483	2026-03-30T13:13:18.388384	20	16	9	100	0.0
2484	2026-03-30T13:13:18.481983	20	89	79	100	0.1
2485	2026-03-30T13:13:18.583832	20	131	89	100	0.1
2486	2026-03-30T13:13:18.641742	20	14	0	100	0.0
2487	2026-03-30T13:13:18.853458	20	58	46	100	0.1
2488	2026-03-30T13:13:19.066964	20	16	9	100	0.1
2489	2026-03-30T13:13:19.306044	20	172	75	100	0.1
2490	2026-03-30T13:13:19.517838	20	88	9	100	0.1
2491	2026-03-30T13:13:19.727538	20	120	30	100	0.1
2492	2026-03-30T13:13:19.926648	20	134	30	100	0.1
2493	2026-03-30T13:13:20.078904	20	43	9	100	0.1
2494	2026-03-30T13:13:20.162609	20	115	19	100	0.0
2495	2026-03-30T13:13:20.261863	20	72	40	100	0.1
2496	2026-03-30T13:13:20.339064	20	59	27	100	0.0
2497	2026-03-30T13:13:20.379850	20	16	0	100	0.0
2498	2026-03-30T13:13:20.487991	20	147	46	100	0.1
2499	2026-03-30T13:13:20.617704	20	67	54	100	0.1
2500	2026-03-30T13:13:20.695656	20	30	9	100	0.0
2501	2026-03-30T13:13:20.776445	20	58	12	100	0.0
2502	2026-03-30T13:13:20.853493	20	14	7	100	0.0
2503	2026-03-30T13:13:20.954329	20	29	11	100	0.0
2504	2026-03-30T13:13:21.097493	20	182	26	100	0.1
2505	2026-03-30T13:13:21.141638	20	14	0	100	0.0
2506	2026-03-30T13:13:21.225412	20	44	28	100	0.0
2507	2026-03-30T13:13:21.320982	20	110	90	100	0.1
2508	2026-03-30T13:13:21.474164	20	43	27	100	0.1
2509	2026-03-30T13:13:21.551424	20	98	58	100	0.0
2510	2026-03-30T13:13:21.593173	20	15	0	100	0.0
2511	2026-03-30T13:13:21.674510	20	58	35	100	0.0
2512	2026-03-30T13:13:21.716924	20	0	0	100	0.0
2513	2026-03-30T13:13:21.809714	20	28	9	100	0.0
2514	2026-03-30T13:13:21.899254	20	93	62	100	0.1
2515	2026-03-30T13:13:22.007033	20	95	70	100	0.1
2516	2026-03-30T13:13:22.096247	20	44	29	100	0.1
2517	2026-03-30T13:13:22.229509	20	96	20	100	0.0
2518	2026-03-30T13:13:22.318120	20	102	49	100	0.0
2519	2026-03-30T13:13:22.389213	20	45	16	100	0.0
2520	2026-03-30T13:13:22.502526	20	29	18	100	0.0
2521	2026-03-30T13:13:22.614013	20	88	41	100	0.1
2522	2026-03-30T13:13:22.732322	20	185	88	100	0.1
2523	2026-03-30T13:13:22.834871	20	103	78	100	0.0
2524	2026-03-30T13:13:23.001234	20	107	11	100	0.1
2525	2026-03-30T13:13:23.078010	20	93	19	100	0.0
2526	2026-03-30T13:13:23.149755	20	88	7	100	0.0
2527	2026-03-30T13:13:23.217339	20	13	10	100	0.0
2528	2026-03-30T13:13:23.325681	20	44	9	100	0.1
2529	2026-03-30T13:13:23.364041	20	68	0	100	0.0
2530	2026-03-30T13:13:23.435199	20	122	26	100	0.0
2531	2026-03-30T13:13:23.518600	20	125	84	100	0.0
2532	2026-03-30T13:13:23.601717	20	126	84	100	0.0
2533	2026-03-30T13:13:23.670028	20	68	7	100	0.0
2534	2026-03-30T13:13:23.733959	20	110	17	100	0.0
2535	2026-03-30T13:13:23.836561	20	84	10	100	0.0
2536	2026-03-30T13:13:23.926679	20	94	71	100	0.1
2537	2026-03-30T13:13:23.996489	20	109	32	100	0.0
2538	2026-03-30T13:13:24.075026	20	135	40	100	0.0
2539	2026-03-30T13:13:24.162151	20	83	64	100	0.0
2540	2026-03-30T13:13:24.278339	20	42	9	100	0.1
2541	2026-03-30T13:13:24.351280	20	59	33	100	0.0
2542	2026-03-30T13:13:24.418841	20	28	14	100	0.0
2543	2026-03-30T13:13:24.485862	20	14	7	100	0.0
2544	2026-03-30T13:13:24.523456	20	15	0	100	0.0
2545	2026-03-30T13:13:24.593899	20	72	35	100	0.0
2546	2026-03-30T13:13:24.692599	20	173	145	100	0.1
2547	2026-03-30T13:13:24.770157	20	55	20	100	0.0
2548	2026-03-30T13:13:24.844895	20	41	28	100	0.0
2549	2026-03-30T13:13:24.913482	20	44	21	100	0.0
2550	2026-03-30T13:13:25.002874	20	98	71	100	0.0
2551	2026-03-30T13:13:25.065048	20	85	0	100	0.1
2552	2026-03-30T13:13:25.158960	20	96	81	100	0.1
2553	2026-03-30T13:13:25.248979	20	112	92	100	0.1
2554	2026-03-30T13:13:25.321912	20	71	22	100	0.0
2555	2026-03-30T13:13:25.399133	20	44	23	100	0.0
2556	2026-03-30T13:13:25.484765	20	72	37	100	0.0
2557	2026-03-30T13:13:25.527435	20	0	0	100	0.0
2558	2026-03-30T13:13:25.619412	20	43	19	100	0.0
2559	2026-03-30T13:13:25.821050	20	101	51	100	0.1
2560	2026-03-30T13:13:25.946844	20	122	29	100	0.1
2561	2026-03-30T13:13:26.056701	20	183	76	100	0.1
2562	2026-03-30T13:13:26.167937	20	156	78	100	0.1
2563	2026-03-30T13:13:26.242836	20	57	38	100	0.0
2564	2026-03-30T13:13:26.284809	20	61	0	100	0.0
2565	2026-03-30T13:13:26.369304	20	126	81	100	0.0
2566	2026-03-30T13:13:26.454494	20	72	33	100	0.1
2567	2026-03-30T13:13:26.530723	20	72	35	100	0.0
2568	2026-03-30T13:13:26.603517	20	28	19	100	0.0
2569	2026-03-30T13:13:26.645178	20	14	0	100	0.0
2570	2026-03-30T13:13:26.750010	20	178	90	100	0.1
2571	2026-03-30T13:13:26.826183	20	113	22	100	0.0
2572	2026-03-30T13:13:26.902321	20	29	20	100	0.0
2573	2026-03-30T13:13:26.944400	20	57	0	100	0.0
2574	2026-03-30T13:13:27.019278	20	43	28	100	0.0
2575	2026-03-30T13:13:27.091795	20	59	20	100	0.0
2576	2026-03-30T13:13:27.194793	20	91	76	100	0.1
2577	2026-03-30T13:13:27.271414	20	43	18	100	0.0
2578	2026-03-30T13:13:27.358311	20	113	95	100	0.1
2579	2026-03-30T13:13:27.434567	20	27	17	100	0.0
2580	2026-03-30T13:13:27.510458	20	116	7	100	0.0
2581	2026-03-30T13:13:27.582727	20	14	9	100	0.0
2582	2026-03-30T13:13:27.624454	20	15	0	100	0.0
2583	2026-03-30T13:13:27.703242	20	13	10	100	0.0
2584	2026-03-30T13:13:27.783562	20	31	12	100	0.0
2585	2026-03-30T13:13:27.878199	20	194	141	100	0.1
2586	2026-03-30T13:13:28.058156	20	95	14	100	0.1
2587	2026-03-30T13:13:28.170496	20	139	51	100	0.1
2588	2026-03-30T13:13:28.322870	20	117	56	100	0.1
2589	2026-03-30T13:13:28.418897	20	124	84	100	0.1
2590	2026-03-30T13:13:28.542621	20	72	26	100	0.0
2591	2026-03-30T13:13:28.701967	20	30	17	100	0.1
2592	2026-03-30T13:13:28.795343	20	15	10	100	0.0
2593	2026-03-30T13:13:28.888402	20	86	56	100	0.0
2594	2026-03-30T13:13:29.004074	20	41	27	100	0.0
2595	2026-03-30T13:13:29.086733	20	28	16	100	0.0
2596	2026-03-30T13:13:29.240396	20	115	82	100	0.1
2597	2026-03-30T13:13:29.434081	20	41	30	100	0.1
2598	2026-03-30T13:13:29.523575	20	0	0	100	0.1
2599	2026-03-30T13:13:29.631064	20	86	66	100	0.1
2600	2026-03-30T13:13:29.722903	20	157	32	100	0.1
2601	2026-03-30T13:13:29.805480	20	41	33	100	0.0
2602	2026-03-30T13:13:29.900222	20	119	68	100	0.1
2603	2026-03-30T13:13:29.991998	20	59	28	100	0.0
2604	2026-03-30T13:13:30.078785	20	74	35	100	0.0
2605	2026-03-30T13:13:30.163187	20	28	19	100	0.0
2606	2026-03-30T13:13:30.241145	20	45	17	100	0.0
2607	2026-03-30T13:13:30.332920	20	88	47	100	0.1
2608	2026-03-30T13:13:30.412524	20	72	35	100	0.0
2609	2026-03-30T13:13:30.500016	20	43	15	100	0.0
2610	2026-03-30T13:13:30.584413	20	15	10	100	0.0
2611	2026-03-30T13:13:30.667233	20	44	22	100	0.0
2612	2026-03-30T13:13:30.751465	20	45	21	100	0.0
2613	2026-03-30T13:13:30.837467	20	27	7	100	0.0
2614	2026-03-30T13:13:30.939443	20	57	29	100	0.1
2615	2026-03-30T13:13:31.029659	20	89	19	100	0.0
2616	2026-03-30T13:13:31.124516	20	109	65	100	0.1
2617	2026-03-30T13:13:31.219734	20	181	77	100	0.1
2618	2026-03-30T13:13:31.263578	20	16	0	100	0.0
2619	2026-03-30T13:13:31.356496	20	61	30	100	0.0
2620	2026-03-30T13:13:31.472369	20	124	20	100	0.0
2621	2026-03-30T13:13:31.569273	20	44	16	100	0.0
2622	2026-03-30T13:13:31.663830	20	57	41	100	0.1
2623	2026-03-30T13:13:31.764401	20	98	71	100	0.1
2624	2026-03-30T13:13:31.860642	20	113	12	100	0.1
2625	2026-03-30T13:13:31.950369	20	14	10	100	0.0
2626	2026-03-30T13:13:32.050492	20	123	69	100	0.1
2627	2026-03-30T13:13:32.142991	20	28	6	100	0.1
2628	2026-03-30T13:13:32.229378	20	109	64	100	0.0
2629	2026-03-30T13:13:32.322054	20	56	19	100	0.0
2630	2026-03-30T13:13:32.421513	20	59	42	100	0.1
2631	2026-03-30T13:13:32.536363	20	95	78	100	0.1
2632	2026-03-30T13:13:32.621557	20	14	9	100	0.0
2633	2026-03-30T13:13:32.780342	20	44	19	100	0.1
2634	2026-03-30T13:13:32.887568	20	74	62	100	0.1
2635	2026-03-30T13:13:32.977557	20	119	43	100	0.0
2636	2026-03-30T13:13:33.070794	20	99	69	100	0.1
2637	2026-03-30T13:13:33.192642	20	43	18	100	0.1
2638	2026-03-30T13:13:33.275964	20	61	15	100	0.0
2639	2026-03-30T13:13:33.357566	20	46	18	100	0.0
2640	2026-03-30T13:13:33.529379	20	67	57	100	0.1
2641	2026-03-30T13:13:33.643460	20	97	77	100	0.1
2642	2026-03-30T13:13:33.865043	20	157	37	100	0.1
2643	2026-03-30T13:13:34.058025	20	59	30	100	0.1
2644	2026-03-30T13:13:34.156074	20	89	19	100	0.1
2645	2026-03-30T13:13:34.241896	20	62	33	100	0.0
2646	2026-03-30T13:13:34.327127	20	59	31	100	0.0
2647	2026-03-30T13:13:34.418169	20	123	28	100	0.1
2648	2026-03-30T13:13:34.499838	20	14	11	100	0.0
2649	2026-03-30T13:13:34.582268	20	75	34	100	0.0
2650	2026-03-30T13:13:34.666234	20	59	29	100	0.0
2651	2026-03-30T13:13:34.765003	20	15	10	100	0.0
2652	2026-03-30T13:13:34.854460	20	130	75	100	0.0
2653	2026-03-30T13:13:34.945485	20	139	90	100	0.1
2654	2026-03-30T13:13:35.022555	20	43	12	100	0.0
2655	2026-03-30T13:13:35.061526	20	29	0	100	0.0
2656	2026-03-30T13:13:35.099865	20	0	0	100	0.0
2657	2026-03-30T13:13:35.137583	20	14	0	100	0.0
2658	2026-03-30T13:13:35.223812	20	26	20	100	0.0
2659	2026-03-30T13:13:35.317493	20	145	123	100	0.0
2660	2026-03-30T13:13:35.395052	20	43	17	100	0.0
2661	2026-03-30T13:13:35.466230	20	44	18	100	0.0
2662	2026-03-30T13:13:35.544722	20	43	28	100	0.0
2663	2026-03-30T13:13:35.650920	20	137	81	100	0.1
2664	2026-03-30T13:13:35.736467	20	93	19	100	0.0
2665	2026-03-30T13:13:35.826698	20	42	20	100	0.0
2666	2026-03-30T13:13:35.871017	20	14	0	100	0.0
2667	2026-03-30T13:13:35.965226	20	71	38	100	0.0
2668	2026-03-30T13:13:36.063706	20	58	40	100	0.1
2669	2026-03-30T13:13:36.151817	20	57	18	100	0.0
2670	2026-03-30T13:13:36.246259	20	27	7	100	0.0
2671	2026-03-30T13:13:36.338332	20	60	28	100	0.1
2672	2026-03-30T13:13:36.481979	20	149	105	100	0.1
2673	2026-03-30T13:13:36.663646	20	99	69	100	0.1
2674	2026-03-30T13:13:36.767175	20	184	98	100	0.1
2675	2026-03-30T13:13:36.822262	20	64	0	100	0.0
2676	2026-03-30T13:13:36.957270	20	42	23	100	0.1
2677	2026-03-30T13:13:37.005786	20	15	0	100	0.0
2678	2026-03-30T13:13:37.098839	20	79	67	100	0.0
2679	2026-03-30T13:13:37.149917	20	43	0	100	0.0
2680	2026-03-30T13:13:37.245414	20	73	19	100	0.0
2681	2026-03-30T13:13:37.338701	20	70	23	100	0.0
2682	2026-03-30T13:13:37.444231	20	57	10	100	0.0
2683	2026-03-30T13:13:37.565780	20	157	81	100	0.1
2684	2026-03-30T13:13:37.719304	20	110	19	100	0.1
2685	2026-03-30T13:13:37.812412	20	42	7	100	0.0
2686	2026-03-30T13:13:37.901074	20	29	10	100	0.0
2687	2026-03-30T13:13:37.989433	20	28	14	100	0.0
2688	2026-03-30T13:13:38.059974	20	28	0	100	0.1
2689	2026-03-30T13:13:38.157169	20	27	8	100	0.1
2690	2026-03-30T13:13:38.261140	20	176	64	100	0.1
2691	2026-03-30T13:13:38.349460	20	118	28	100	0.0
2692	2026-03-30T13:13:38.438016	20	87	16	100	0.0
2693	2026-03-30T13:13:38.529357	20	161	72	100	0.1
2694	2026-03-30T13:13:38.583650	20	85	0	100	0.1
2695	2026-03-30T13:13:38.685224	20	70	32	100	0.1
2696	2026-03-30T13:13:38.730956	20	0	0	100	0.0
2697	2026-03-30T13:13:38.858570	20	140	108	100	0.1
2698	2026-03-30T13:13:38.905607	20	29	0	100	0.0
2699	2026-03-30T13:13:39.000736	20	29	16	100	0.0
2700	2026-03-30T13:13:39.093344	20	29	19	100	0.0
2701	2026-03-30T13:13:39.186766	20	41	28	100	0.1
2702	2026-03-30T13:13:39.275865	20	14	9	100	0.1
2703	2026-03-30T13:13:39.375785	20	142	82	100	0.1
2704	2026-03-30T13:13:39.465008	20	42	24	100	0.0
2705	2026-03-30T13:13:39.559645	20	154	43	100	0.1
2706	2026-03-30T13:13:39.662345	20	152	91	100	0.1
2707	2026-03-30T13:13:39.753265	20	42	21	100	0.0
2708	2026-03-30T13:13:39.851697	20	176	31	100	0.1
2709	2026-03-30T13:13:39.952208	20	58	33	100	0.1
2710	2026-03-30T13:13:40.043169	20	123	49	100	0.0
2711	2026-03-30T13:13:40.089872	20	14	0	100	0.0
2712	2026-03-30T13:13:40.134839	20	14	0	100	0.0
2713	2026-03-30T13:13:40.247054	20	28	10	100	0.0
2714	2026-03-30T13:13:40.349831	20	112	84	100	0.1
2715	2026-03-30T13:13:40.530407	20	95	65	100	0.1
2716	2026-03-30T13:13:40.595905	20	142	0	100	0.1
2717	2026-03-30T13:13:40.687814	20	43	24	100	0.0
2718	2026-03-30T13:13:40.843429	20	60	18	100	0.1
2719	2026-03-30T13:13:40.942942	20	42	17	100	0.1
2720	2026-03-30T13:13:41.033802	20	100	8	100	0.0
2721	2026-03-30T13:13:41.144748	20	29	20	100	0.1
2722	2026-03-30T13:13:41.250157	20	69	35	100	0.1
2723	2026-03-30T13:13:41.446822	20	110	12	100	0.1
2724	2026-03-30T13:13:41.601691	20	56	16	100	0.1
